	file	label	text
390	common\src\java\org\apache\hadoop\metrics2\lib\MetricsAnnotations.java	unrelated	package org apache hadoop metrics lib metrics annotation helpers metrics annotations make metrics source annotated object metrics source make source object source return new metrics source builder source default metrics factory get annotated metrics factory build metrics source builder new source builder object source return new metrics source builder source default metrics factory get annotated metrics factory
391	common\src\java\org\apache\hadoop\metrics2\lib\MetricsInfoImpl.java	unrelated	package org apache hadoop metrics lib making implementing metric info little easier metrics info impl implements metrics info string name description metrics info impl string name string description name check not null name name description check not null description description return name return description obj instanceof metrics info metrics info metrics info obj return objects equal name name objects equal description description return false return objects hash code name description return objects string helper add name name add description description string
392	common\src\java\org\apache\hadoop\metrics2\lib\MetricsRegistry.java	unrelated	package org apache hadoop metrics lib an optional metrics registry creating maintaining collection metrics mutables making writing metrics source easier metrics registry map string mutable metric metrics map maps new linked hash map map string metrics tag tags map maps new linked hash map metrics info metrics info construct registry record name metrics registry string name metrics info interns info name name construct registry metadata object metrics registry metrics info info metrics info info metrics info info return metrics info get metric name synchronized mutable metric get string name return metrics map get name get tag name synchronized metrics tag get tag string name return tags map get name create mutable integer counter mutable counter int new counter string name string desc val return new counter interns info name desc val create mutable integer counter synchronized mutable counter int new counter metrics info info val check metric name info name mutable counter int ret new mutable counter int info val metrics map put info name ret return ret create mutable integer counter mutable counter long new counter string name string desc val return new counter interns info name desc val create mutable integer counter synchronized mutable counter long new counter metrics info info val check metric name info name mutable counter long ret new mutable counter long info val metrics map put info name ret return ret create mutable integer gauge mutable gauge int new gauge string name string desc val return new gauge interns info name desc val create mutable integer gauge synchronized mutable gauge int new gauge metrics info info val check metric name info name mutable gauge int ret new mutable gauge int info val metrics map put info name ret return ret create mutable integer gauge mutable gauge long new gauge string name string desc val return new gauge interns info name desc val create mutable integer gauge synchronized mutable gauge long new gauge metrics info info val check metric name info name mutable gauge long ret new mutable gauge long info val metrics map put info name ret return ret create mutable metric stats synchronized mutable stat new stat string name string desc string sample name string value name boolean extended check metric name name mutable stat ret new mutable stat name desc sample name value name extended metrics map put name ret return ret create mutable metric stats mutable stat new stat string name string desc string sample name string value name return new stat name desc sample name value name false create mutable rate metric mutable rate new rate string name return new rate name name false create mutable rate metric mutable rate new rate string name string description return new rate name description false create mutable rate metric throughput measurement mutable rate new rate string name string desc boolean extended return new rate name desc extended true synchronized mutable rate new rate string name string desc boolean extended boolean return existing return existing mutable metric rate metrics map get name rate null rate instanceof mutable rate return mutable rate rate throw new metrics exception
393	common\src\java\org\apache\hadoop\metrics2\lib\MetricsSourceBuilder.java	unrelated	package org apache hadoop metrics lib helper build metrics source object annotations metrics source builder log log log factory get log metrics source builder object source mutable metrics factory factory metrics registry registry metrics info info boolean at metric false boolean registry false metrics source builder object source mutable metrics factory factory source check not null source source factory check not null factory mutable metrics factory class cls source get class registry init registry source field field cls get declared fields add source field method method cls get declared methods add source method metrics source build source instanceof metrics source at metric registry throw new metrics exception hybrid metrics registry required return metrics source source else at metric throw new metrics exception no valid metric annotation found return new metrics source get metrics metrics collector builder boolean registry snapshot builder add record registry info metrics info info return info metrics registry init registry object source class cls source get class metrics registry r null get registry already exists field field cls get declared fields field get type metrics registry continue try field set accessible true r metrics registry field get source registry r null break catch exception e log warn error accessing field field e continue create new registry according annotation annotation annotation cls get annotations annotation instanceof metrics metrics metrics annotation info factory get info cls r null r new metrics registry info r set context context r null return new metrics registry cls get simple name return r add object source field field annotation annotation field get annotations annotation instanceof metric continue try skip fields already set field set accessible true field get source null continue catch exception e log warn error accessing field field annotated annotation e continue mutable metric mutable factory new for field field metric annotation registry mutable null try field set source mutable at metric true catch exception e throw new metrics exception error setting field field annotated annotation e add object source method method annotation annotation method get annotations annotation instanceof metric continue factory new for method source method metric annotation registry at metric true
394	common\src\java\org\apache\hadoop\metrics2\lib\MutableCounter.java	unrelated	package org apache hadoop metrics lib the mutable counter monotonically increasing metric mutable counter extends mutable metric metrics info info protected mutable counter metrics info info info check not null info counter info protected metrics info info return info increment metric value incr
395	common\src\java\org\apache\hadoop\metrics2\lib\MutableCounterInt.java	unrelated	package org apache hadoop metrics lib a mutable counter implementing metrics sources mutable counter int extends mutable counter volatile value mutable counter int metrics info info init value super info value init value synchronized incr value set changed increment value delta synchronized incr delta value delta set changed value return value snapshot metrics record builder builder boolean changed builder add counter info value clear changed
396	common\src\java\org\apache\hadoop\metrics2\lib\MutableCounterLong.java	unrelated	package org apache hadoop metrics lib a mutable counter mutable counter long extends mutable counter volatile value mutable counter long metrics info info init value super info value init value synchronized incr value set changed increment value delta synchronized incr delta value delta set changed value return value snapshot metrics record builder builder boolean changed builder add counter info value clear changed
397	common\src\java\org\apache\hadoop\metrics2\lib\MutableGauge.java	unrelated	package org apache hadoop metrics lib the mutable gauge metric mutable gauge extends mutable metric metrics info info protected mutable gauge metrics info info info check not null info metric info protected metrics info info return info increment value metric incr decrement value metric decr
398	common\src\java\org\apache\hadoop\metrics2\lib\MutableGaugeInt.java	unrelated	package org apache hadoop metrics lib a mutable gauge mutable gauge int extends mutable gauge volatile value mutable gauge int metrics info info init value super info value init value value return value synchronized incr value set changed increment delta synchronized incr delta value delta set changed synchronized decr value set changed decrement delta synchronized decr delta value delta set changed set value metric set value value value set changed snapshot metrics record builder builder boolean changed builder add gauge info value clear changed
399	common\src\java\org\apache\hadoop\metrics2\lib\MutableGaugeLong.java	unrelated	package org apache hadoop metrics lib a mutable gauge mutable gauge long extends mutable gauge volatile value mutable gauge long metrics info info init value super info value init value value return value synchronized incr value set changed increment delta synchronized incr delta value delta set changed synchronized decr value set changed decrement delta synchronized decr delta value delta set changed set value metric set value value value set changed snapshot metrics record builder builder boolean changed builder add gauge info value clear changed
400	common\src\java\org\apache\hadoop\metrics2\lib\MutableMetric.java	unrelated	package org apache hadoop metrics lib the mutable metric mutable metric volatile boolean changed true get snapshot metric snapshot metrics record builder builder boolean get snapshot metric changed snapshot metrics record builder builder snapshot builder false set changed flag mutable operations protected set changed changed true clear changed flag snapshot operations protected clear changed changed false boolean changed return changed
401	common\src\java\org\apache\hadoop\metrics2\lib\MutableMetricsFactory.java	unrelated	package org apache hadoop metrics lib mutable metrics factory log log log factory get log mutable metrics factory mutable metric new for field field field metric annotation metrics registry registry log debug enabled log debug field field annotation annotation metrics info info get info annotation field mutable metric metric new for field field annotation metric null registry add info name metric return metric class cls field get type cls mutable counter int return registry new counter info cls mutable counter long return registry new counter info l cls mutable gauge int return registry new gauge info cls mutable gauge long return registry new gauge info l cls mutable rate return registry new rate info name info description annotation always cls mutable rates return new mutable rates registry cls mutable stat return registry new stat info name info description annotation sample name annotation value name annotation always throw new metrics exception unsupported metric field field get name type field get type get name mutable metric new for method object source method method metric annotation metrics registry registry log debug enabled log debug method method annotation annotation metrics info info get info annotation method mutable metric metric new for method source method annotation metric metric null metric new method metric source method info annotation type registry add info name metric return metric override handle custom mutable metrics fields protected mutable metric new for field field field metric annotation return null override handle custom mutable metrics methods protected mutable metric new for method object source method method metric annotation return null protected metrics info get info metric annotation field field return get info annotation get name field protected string get name field field return string utils capitalize field get name protected metrics info get info metric annotation method method return get info annotation get name method protected metrics info get info class cls metrics annotation string name annotation name string annotation string name name empty cls get simple name name return interns info name empty name protected string get name method method string method name method get name method name starts with get return string utils capitalize method name substring return string utils capitalize method name protected metrics info get info metric annotation string default name string value annotation value value length return interns info value value value length return interns info default name value return interns info default name default name
402	common\src\java\org\apache\hadoop\metrics2\lib\MutableRate.java	unrelated	package org apache hadoop metrics lib a convenient mutable metric throughput measurement mutable rate extends mutable stat mutable rate string name string description boolean extended super name description ops time extended
403	common\src\java\org\apache\hadoop\metrics2\lib\MutableRates.java	unrelated	package org apache hadoop metrics lib helper manage group mutable rate metrics mutable rates extends mutable metric log log log factory get log mutable rates metrics registry registry set class protocol cache sets new hash set mutable rates metrics registry registry registry check not null registry metrics registry initialize registry methods protocol show first snapshot convenient jmx implementations init class protocol protocol cache contains protocol return protocol cache add protocol method method protocol get declared methods string name method get name log debug name try registry new rate name name false true catch exception e log error error creating rate metrics method get name e add rate sample rate metric add string name elapsed registry add name elapsed snapshot metrics record builder rb boolean registry snapshot rb
404	common\src\java\org\apache\hadoop\metrics2\lib\MutableStat.java	unrelated	package org apache hadoop metrics lib a mutable metric stats useful keeping throughput latency stats mutable stat extends mutable metric metrics info num info metrics info avg info metrics info stdev info metrics info min info metrics info max info metrics info min info metrics info max info sample stat interval stat new sample stat sample stat prev stat new sample stat sample stat min max min max new sample stat min max num samples boolean extended false construct sample statistics metric mutable stat string name string description string sample name string value name boolean extended string uc name string utils capitalize name string us name string utils capitalize sample name string uv name string utils capitalize value name string desc string utils uncapitalize description string ls name string utils uncapitalize sample name string lv name string utils uncapitalize value name num info info uc name num us name number ls name desc avg info info uc name avg uv name average lv name desc stdev info info uc name stdev uv name standard deviation lv name desc min info info uc name i min uv name interval min lv name desc max info info uc name i max uv name interval max lv name desc min info info uc name min uv name min lv name desc max info info uc name max uv name max lv name desc extended extended construct snapshot stat metric extended stat default mutable stat string name string description string sample name string value name name description sample name value name false add number samples sum running stat synchronized add num samples sum interval stat add num samples sum set changed add snapshot metric synchronized add value interval stat add value min max add value set changed synchronized snapshot metrics record builder builder boolean changed num samples interval stat num samples builder add counter num info num samples add gauge avg info last stat mean extended builder add gauge stdev info last stat stddev add gauge min info last stat min add gauge max info last stat max add gauge min info min max min add gauge max info min max max changed num samples interval stat copy to prev stat interval stat reset clear changed sample stat last stat return changed interval stat prev stat reset time min max metric reset min max min max reset
405	common\src\java\org\apache\hadoop\metrics2\lib\package-info.java	unrelated	package org apache hadoop metrics lib
406	common\src\java\org\apache\hadoop\metrics2\lib\UniqueNames.java	unrelated	package org apache hadoop metrics lib generates predictable user friendly unique names unique names count string base name value count string name value base name name value value joiner joiner joiner map string count map maps new hash map synchronized string unique name string name count c map get name c null c new count name map put name c return name c base name equals name c new count name string new name joiner join name c value count c map get new name c null map put new name c return new name handle collisons assume rare cases eg people explicitly passed name names true
407	common\src\java\org\apache\hadoop\metrics2\sink\FileSink.java	unrelated	package org apache hadoop metrics sink a metrics sink writes file file sink implements metrics sink string filename key filename print writer writer init subset configuration conf string filename conf get string filename key try writer filename null new print writer system new print writer new file writer new file filename true catch exception e throw new metrics exception error creating filename e put metrics metrics record record writer print record timestamp writer print writer print record context writer print writer print record name string separator metrics tag tag record tags writer print separator separator writer print tag name writer print writer print tag value abstract metric metric record metrics writer print separator separator writer print metric name writer print writer print metric value writer println flush writer flush
408	common\src\java\org\apache\hadoop\metrics2\sink\package-info.java	unrelated	package org apache hadoop metrics sink
409	common\src\java\org\apache\hadoop\metrics2\sink\ganglia\AbstractGangliaSink.java	unrelated	package org apache hadoop metrics sink ganglia this base ganglia sink using metrics lot code derived org apache hadoop metrics ganglia ganglia context as per documentation sink implementations worry thread safety hence code written thread safety modified case assumption changes future abstract ganglia sink implements metrics sink log log log factory get log get class output gmetric help showing allowable values type string either uint uint uint u units string unit measure value e g kilobytes celcius default slope string either zero positive negative default x tmax int the maximum time seconds gmetric calls default string default units default tmax default dmax ganglia slope default slope ganglia slope default port string servers property servers buffer size per libgmond c string support sparse metrics property supportsparse boolean support sparse metrics default false string equal string host name unknown example com datagram socket datagram socket list extends socket address metrics servers byte buffer new byte buffer size offset boolean support sparse metrics support sparse metrics default used visiting metrics protected ganglia metric visitor ganglia metric visitor new ganglia metric visitor subset configuration conf map string ganglia conf ganglia conf map ganglia conf default ganglia conf new ganglia conf ganglia slope values equal ordinal enum ganglia slope zero positive negative define enum various type conf enum ganglia conf type slope units dmax tmax non javadoc org apache hadoop metrics metrics plugin init org apache commons configuration subset configuration init subset configuration conf log debug initializing ganglia sink ganglia metrics conf conf take hostname dns conf get string slave host name null host name conf get string slave host name else try host name dns get default host conf get string dfs datanode dns default conf get string dfs datanode dns nameserver default catch unknown host exception uhe log error uhe host name unknown example com load gannglia servers properties metrics servers servers parse conf get string servers property default port extract ganglia conf per metrics ganglia conf map new hash map string ganglia conf load ganglia conf ganglia conf type units load ganglia conf ganglia conf type tmax load ganglia conf ganglia conf type dmax load ganglia conf ganglia conf type slope try datagram socket new datagram socket catch socket exception se log error se see sparse metrics supported default false support sparse metrics conf get boolean support sparse metrics property support sparse metrics default non javadoc flush nothing buffering data load configurations conf type load ganglia conf ganglia conf type gtype string propertyarr conf get string array gtype name propertyarr null propertyarr length string metric n value propertyarr string metric n value arr metric n value split equal metric n value arr length metric n value arr length log error invalid propertylist gtype name string metric name metric n value arr trim string metric value metric n value arr trim ganglia conf gconf ganglia conf map get metric name gconf null gconf new ganglia conf ganglia conf map put metric name gconf switch gtype case units gconf set units metric value break case dmax gconf set dmax integer parse int metric value break case
410	common\src\java\org\apache\hadoop\metrics2\sink\ganglia\GangliaConf.java	unrelated	package org apache hadoop metrics sink ganglia used store ganglia properties ganglia conf string units abstract ganglia sink default units ganglia slope slope dmax abstract ganglia sink default dmax tmax abstract ganglia sink default tmax string string string builder buf new string builder buf append unit append units append slope append slope append dmax append dmax append tmax append tmax return buf string string get units return units set units string units units units ganglia slope get slope return slope set slope ganglia slope slope slope slope get dmax return dmax set dmax dmax dmax dmax get tmax return tmax set tmax tmax tmax tmax
411	common\src\java\org\apache\hadoop\metrics2\sink\ganglia\GangliaMetricVisitor.java	unrelated	package org apache hadoop metrics sink ganglia since implementations metric hence use visitor figure type slope metric counters positive slope ganglia metric visitor implements metrics visitor string int string float string double string type ganglia slope slope string get type return type null others ganglia slope get slope return slope gauge metrics info info value metric gauge int type int slope null set null cannot figure metric gauge metrics info info value metric gauge long type float slope null set null cannot figure metric gauge metrics info info value metric gauge float type float slope null set null cannot figure metric gauge metrics info info value metric gauge double type double slope null set null cannot figure metric counter metrics info info value metric counter int type int counters positive slope slope ganglia slope positive counter metrics info info value metric counter long type float counters positive slope slope ganglia slope positive
412	common\src\java\org\apache\hadoop\metrics2\sink\ganglia\GangliaSink30.java	unrelated	package org apache hadoop metrics sink ganglia this code supports ganglia ganglia sink extends abstract ganglia sink log log log factory get log get class metrics cache metrics cache new metrics cache put metrics metrics record record the method handles cases whether ganglia support dense publish metrics sparse change publish metrics try string record name record name string context name record context string builder sb new string builder sb append context name sb append sb append record name string group name sb string sb append sb base len sb length string type null ganglia slope slope from metric null ganglia slope calculated slope null record cached metrics null reset buffer reset buffer beginning support sparse metrics sending dense metrics update metrics cache get updated data cached metrics metrics cache update record cached metrics null cached metrics metrics entry set null map entry string abstract metric entry cached metrics metrics entry set abstract metric metric entry get value sb append metric name string name sb string visit metric identify ganglia type slope metric visit ganglia metric visitor type ganglia metric visitor get type slope from metric ganglia metric visitor get slope ganglia conf g conf get ganglia conf for metric name calculated slope calculate slope g conf slope from metric send metric ganglia emit metric group name name type metric value string g conf calculated slope reset length buffer next iteration sb set length sb base len else support sparse updates collection abstract metric metrics collection abstract metric record metrics metrics size got metrics send latest abstract metric metric record metrics sb append metric name string name sb string visit metric identify ganglia type slope metric visit ganglia metric visitor type ganglia metric visitor get type slope from metric ganglia metric visitor get slope ganglia conf g conf get ganglia conf for metric name calculated slope calculate slope g conf slope from metric send metric ganglia emit metric group name name type metric value string g conf calculated slope reset length buffer next iteration sb set length sb base len catch io exception io throw new metrics exception failed put metrics io calculate slope properties metric ganglia slope calculate slope ganglia conf g conf ganglia slope slope from metric g conf get slope null slope specified properties use return g conf get slope else slope from metric null slope specified properties use derived metric return slope from metric else return default slope the method sends metrics ganglia servers the method taken org apache hadoop metrics ganglia ganglia context minimal changes order keep sync protected emit metric string group name string name string type string value ganglia conf g conf ganglia slope g slope throws io exception name null log warn metric emitted name return else value null log warn metric name name emitted null value return else type null log warn metric name name value value type return log debug enabled log debug emitting metric name type type value value slope g slope name hostname get host name xdr metric user defined xdr type xdr name xdr value xdr g conf get units
413	common\src\java\org\apache\hadoop\metrics2\sink\ganglia\GangliaSink31.java	unrelated	package org apache hadoop metrics sink ganglia this code supports ganglia ganglia sink extends ganglia sink log log log factory get log get class the method sends metrics ganglia servers the method taken org apache hadoop metrics ganglia ganglia context minimal changes order keep sync protected emit metric string group name string name string type string value ganglia conf g conf ganglia slope g slope throws io exception name null log warn metric emitted name return else value null log warn metric name name emitted null value return else type null log warn metric name name value value type return log debug enabled log debug emitting metric name type type value value slope g slope name hostname get host name the following xdr recipe done careful reading gm protocol x ganglia carefully examining output gmetric utility strace first send metadata message xdr metric id metadata msg xdr get host name hostname xdr name metric name xdr spoof false xdr type metric type xdr name metric name xdr g conf get units units xdr g slope ordinal slope xdr g conf get tmax tmax maximum time metrics xdr g conf get dmax dmax maximum data value xdr num entries extra value field ganglia x xdr group group attribute xdr group name group value send metric ganglia hosts emit to ganglia hosts now send message actual value technically need send metadata message metric i want record metrics send xdr sending value xdr get host name host name xdr name metric name xdr spoof false xdr format field xdr value metric value send metric ganglia hosts emit to ganglia hosts
414	common\src\java\org\apache\hadoop\metrics2\source\JvmMetrics.java	unrelated	package org apache hadoop metrics source jvm logging related metrics mostly used various servers part metrics export jvm metrics implements metrics source enum singleton instance jvm metrics impl synchronized jvm metrics init string process name string session id impl null impl create process name session id default metrics system instance return impl m memory mx bean memory mx bean management factory get memory mx bean list garbage collector mx bean gc beans management factory get garbage collector mx beans thread mx bean thread mx bean management factory get thread mx bean string process name session id map string metrics info gc info cache maps new hash map jvm metrics string process name string session id process name process name session id session id jvm metrics create string process name string session id metrics system ms return ms register jvm metrics name jvm metrics description new jvm metrics process name session id jvm metrics init singleton string process name string session id return singleton instance init process name session id get metrics metrics collector collector boolean metrics record builder rb collector add record jvm metrics set context jvm tag process name process name tag session id session id get memory usage rb get gc usage rb get thread usage rb get event counters rb get memory usage metrics record builder rb memory usage mem non heap memory mx bean get non heap memory usage memory usage mem heap memory mx bean get heap memory usage rb add gauge mem non heap used m mem non heap get used m add gauge mem non heap committed m mem non heap get committed m add gauge mem heap used m mem heap get used m add gauge mem heap committed m mem heap get committed m get gc usage metrics record builder rb count time millis garbage collector mx bean gc bean gc beans c gc bean get collection count gc bean get collection time metrics info gc info get gc info gc bean get name rb add counter gc info c add counter gc info count c time millis rb add counter gc count count add counter gc time millis time millis synchronized metrics info get gc info string gc name metrics info gc info gc info cache get gc name gc info null gc info new metrics info gc info interns info gc count gc name gc count gc name gc info interns info gc time millis gc name gc time gc name gc info cache put gc name gc info return gc info get thread usage metrics record builder rb threads new threads runnable threads blocked threads waiting threads timed waiting threads terminated thread ids thread mx bean get all thread ids thread info thread info thread mx bean get thread info thread ids thread info null continue race protection switch thread info get thread state case new threads new break case runnable threads runnable break case blocked threads blocked break case waiting threads waiting break case timed waiting threads timed waiting break case terminated threads terminated break rb add gauge threads
415	common\src\java\org\apache\hadoop\metrics2\source\JvmMetricsInfo.java	unrelated	package org apache hadoop metrics source jvm logging related metrics info instances enum jvm metrics info implements metrics info jvm metrics jvm related metrics etc record info metrics mem non heap used m non heap memory used mb mem non heap committed m non heap memory committed mb mem heap used m heap memory used mb mem heap committed m heap memory committed mb gc count total gc count gc time millis total gc time milliseconds threads new number new threads threads runnable number runnable threads threads blocked number blocked threads threads waiting number waiting threads threads timed waiting number timed waiting threads threads terminated number terminated threads log fatal total number fatal log events log error total number error log events log warn total number warning log events log info total number info log events string desc jvm metrics info string desc desc desc return objects string helper add name name add description desc string
416	common\src\java\org\apache\hadoop\metrics2\util\Contracts.java	unrelated	package org apache hadoop metrics util additional helpers besides guava preconditions programming contract contracts contracts check argument false conditions t t check arg t arg boolean expression object msg expression throw new illegal argument exception string value of msg arg return arg check argument false conditions check arg arg boolean expression object msg expression throw new illegal argument exception string value of msg arg return arg check argument false conditions check arg arg boolean expression object msg expression throw new illegal argument exception string value of msg arg return arg check argument false conditions check arg arg boolean expression object msg expression throw new illegal argument exception string value of msg arg return arg check argument false conditions check arg arg boolean expression object msg expression throw new illegal argument exception string value of msg arg return arg
417	common\src\java\org\apache\hadoop\metrics2\util\MBeans.java	unrelated	package org apache hadoop metrics util this util provides method register m bean using standard naming convention described doc link link register string string object m beans log log log factory get log m beans register m bean using standard m bean name format hadoop service service name name name name where service name name name supplied parameters object name register string service name string name name object mbean m bean server mbs management factory get platform m bean server object name name get m bean name service name name name try mbs register m bean mbean name log debug registered name return name catch exception e log warn error registering name e return null unregister object name mbean name log debug unregistering mbean name m bean server mbs management factory get platform m bean server mbean name null log debug stacktrace new throwable return try mbs unregister m bean mbean name catch exception e log warn error unregistering mbean name e object name get m bean name string service name string name name object name name null string name str hadoop service service name name name name try name default metrics system new m bean name name str catch exception e log warn error creating m bean object name name str e return name
418	common\src\java\org\apache\hadoop\metrics2\util\MetricsCache.java	unrelated	package org apache hadoop metrics util a metrics cache sinks support sparse updates metrics cache log log log factory get log metrics cache max recs per name default map string record cache map maps new hash map max recs per name record cache extends linked hash map collection metrics tag record serial version uid l boolean got overflow false protected boolean remove eldest entry map entry collection metrics tag record eldest boolean overflow size max recs per name overflow got overflow log warn metrics cache overflow size eldest got overflow true return overflow cached record record map string string tags maps new hash map map string abstract metric metrics maps new hash map lookup tag value string get tag string key return tags get key lookup metric value number get metric string key abstract metric metric metrics get key return metric null metric value null lookup metric instance abstract metric get metric instance string key return metrics get key set map entry string string tags return tags entry set set map entry string number metrics map string number map new linked hash map string number metrics size map entry string abstract metric map entry metrics entry set map put map entry get key map entry get value value return map entry set set map entry string abstract metric metrics entry set return metrics entry set return objects string helper add tags tags add metrics metrics string metrics cache max recs per name default construct metrics cache metrics cache max recs per name max recs per name max recs per name update cache return current cached record record update metrics record mr boolean including tags string name mr name record cache record cache map get name record cache null record cache new record cache map put name record cache collection metrics tag tags mr tags record record record cache get tags record null record new record record cache put tags record abstract metric mr metrics record metrics put name including tags mostly sinks tags part dense schema metrics tag mr tags record tags put name value return record update cache return current cache record record update metrics record mr return update mr false get cached record record get string name collection metrics tag tags record cache rc map get name rc null return null return rc get tags
419	common\src\java\org\apache\hadoop\metrics2\util\package-info.java	unrelated	package org apache hadoop metrics util
420	common\src\java\org\apache\hadoop\metrics2\util\SampleStat.java	unrelated	package org apache hadoop metrics util helper compute running sample stats sample stat min max minmax new min max num samples construct new running sample stat sample stat reset num samples minmax reset we want reuse object sometimes reset num samples min max minmax num samples num samples minmax reset minmax copy values saves object creation gc copy to sample stat reset num samples minmax add sample running stat sample stat add x minmax add x return add x add sample partial sum running stat note min max evaluated using method sample stat add n samples x num samples n samples num samples x else the welford method numerical stability x num samples x x return num samples return num samples mean return num samples variance return num samples num samples stddev return math sqrt variance min return minmax min max return minmax max helper keep running min max min max min double max value max double min value add value value max max value value min min value min return min max return max reset min double max value max double min value reset min max min min max max
421	common\src\java\org\apache\hadoop\metrics2\util\Servers.java	unrelated	package org apache hadoop metrics util helpers handle server addresses servers this intended instantiated servers parses space comma separated sequence server specifications form hostname hostname port if specs null defaults localhost default port list inet socket address parse string specs default port list inet socket address result lists new array list specs null result add new inet socket address localhost default port else string spec strings specs split string spec string spec strings colon spec string index of colon colon spec string length result add new inet socket address spec string default port else string hostname spec string substring colon port integer parse int spec string substring colon result add new inet socket address hostname port return result
422	common\src\java\org\apache\hadoop\net\CachedDNSToSwitchMapping.java	unrelated	package org apache hadoop net a cached implementation dns to switch mapping takes raw dns to switch mapping stores resolved network location cache the following calls resolved network location get location cache cached dns to switch mapping implements dns to switch mapping map string string cache new concurrent hash map string string protected dns to switch mapping raw mapping cached dns to switch mapping dns to switch mapping raw mapping raw mapping raw mapping returns hosts names cached previously list string get uncached hosts list string names find names without cached resolved location list string un cached hosts new array list string names size string name names cache get name null un cached hosts add name return un cached hosts caches resolved hosts cache resolved hosts list string uncached hosts list string resolved hosts cache result resolved hosts null uncached hosts size cache put uncached hosts get resolved hosts get returns cached resolution list hostnames addresses returns null names currently cache list string get cached hosts list string names list string result new array list string names size construct result string name names string network location cache get name network location null result add network location else return null return result resolves host names adds cache unlike resolve method hide unknown host exceptions list string resolve valid hosts list string names throws unknown host exception names empty return new array list string list string addresses new array list string names size string name names addresses add inet address get by name name get host address list string uncached hosts get uncached hosts names resolve uncached hosts list string resolved hosts raw mapping resolve valid hosts uncached hosts cache resolved hosts uncached hosts resolved hosts return get cached hosts addresses list string resolve list string names normalize input names form ip addresses names net utils normalize host names names list string result new array list string names size names empty return result list string uncached hosts get uncached hosts names resolve uncached hosts list string resolved hosts raw mapping resolve uncached hosts cache resolved hosts uncached hosts resolved hosts return get cached hosts names
423	common\src\java\org\apache\hadoop\net\DNS.java	unrelated	package org apache hadoop net a provides direct reverse lookup functionalities allowing querying specific network interfaces nameservers dns log log log factory get log dns the cached hostname initially null string cached hostname resolve local hostname string cached host address resolve local host ip address string localhost localhost returns hostname associated specified ip address provided nameserver loopback addresses string reverse dns inet address host ip string ns throws naming exception builds reverse ip lookup form this formed reversing ip numbers appending addr arpa string parts host ip get host address split string reverse ip parts parts parts parts addr arpa dir context ictx new initial dir context attributes attribute try attribute ictx get attributes dns use dns default ns null ns nameserver used reverse ip new string ptr finally ictx close return attribute get ptr get string returns i ps associated provided textual form the name network query e g eth if unknown host exception encountered querying default string get i ps string str interface throws unknown host exception try network interface net if network interface get by name str interface net if null return new string cached host address else vector string ips new vector string enumeration e net if get inet addresses e more elements ips add inet address e next element get host address return ips array new string catch socket exception e return new string cached host address returns first available ip address associated provided network the name network query e g eth if one encountered querying default string get default ip string str interface throws unknown host exception string ips get i ps str interface return ips returns host names associated provided nameserver address bound specified network the name network query e g eth the dns host name specified string get hosts string str interface string nameserver throws unknown host exception string ips get i ps str interface vector string hosts new vector string ctr ctr ips length ctr try hosts add reverse dns inet address get by name ips ctr nameserver catch unknown host exception ignored catch naming exception ignored hosts empty return new string cached hostname else return hosts array new string hosts size determine local hostname retrieving cache known if cannot determine host name return localhost string resolve local hostname string localhost try localhost inet address get local host get canonical host name catch unknown host exception e log info unable determine local hostname falling back localhost e localhost localhost return localhost get ip address local host this loop back value local host address cannot determined if loopback address localhost resolve system network state nothing going work a message logged error level null pointer returned pointer trigger failures later application string resolve local host ip address string address try address inet address get local host get host address catch unknown host exception e log info unable determine address host falling back localhost address e try address inet address get by name localhost get host address catch unknown host exception local host address exception point deep trouble log error unable determine local loopback address localhost
