	file	label	text
18	common\src\java\org\apache\hadoop\fs\AbstractFileSystem.java	unrelated	package org apache hadoop fs this provides implementors hadoop file system analogous vfs unix applications access instead access files across file systems using link file context pathnames passed abstract file system fully qualified uri matches file system ie scheme authority slash relative name assumed relative root file system abstract file system log log log factory get log abstract file system recording statistics per file system map uri statistics cache constructors file system map class constructor constructor cache class uri config args the statistics file system protected statistics statistics uri uri statistics get statistics boolean valid name string src t t new instance class t class abstract file system create file system uri uri configuration conf protected synchronized statistics get statistics uri uri uri get base uri uri uri synchronized clear statistics synchronized print statistics protected synchronized map uri statistics get all statistics abstract file system get uri uri configuration conf abstract file system uri uri string supported scheme check scheme uri uri string supported scheme uri get uri uri uri string supported scheme get uri default port uri get uri check path path path string get uri path path p path make qualified path path path get initial working directory path get home directory fs server defaults get server defaults throws io exception fs data output stream create path f fs data output stream create internal path f mkdir path dir fs permission permission boolean delete path f boolean recursive fs data input stream open path f throws access control exception fs data input stream open path f buffer size boolean set replication path f rename path src path dst rename internal path src path dst rename internal path src path dst boolean supports symlinks create symlink path target path link path get link target path f throws io exception set permission path f set owner path f string username set times path f mtime file checksum get file checksum path f file status get file status path f file status get file link status path f block location get file block locations path f fs status get fs status path f throws access control exception fs status get fs status throws access control exception remote iterator file status list status iterator path f remote iterator located file status list located status path f file status list status path f remote iterator path list corrupt file blocks path path set verify checksum boolean verify checksum string get canonical service name list token get delegation tokens string renewer throws io exception hash code boolean equals object
19	common\src\java\org\apache\hadoop\fs\AvroFSInput.java	unrelated	package org apache hadoop fs adapts link fs data input stream avro seekable input avro fs input implements closeable seekable input fs data input stream stream len construct given link fs data input stream length avro fs input fs data input stream len construct given link file context link path avro fs input file context fc path p throws io exception length read byte b len throws io exception seek p throws io exception tell throws io exception close throws io exception
20	common\src\java\org\apache\hadoop\fs\BlockLocation.java	unrelated	package org apache hadoop fs a block location lists hosts offset length block block location implements writable register ctor string hosts hostnames datanodes string names hostname port number datanodes string topology paths full path name network topology offset offset block file length boolean corrupt default constructor block location constructor host name offset length block location string names string hosts offset constructor host name offset length corrupt flag block location string names string hosts offset constructor host name network topology offset length block location string names string hosts string topology paths constructor host name network topology offset length corrupt flag block location string names string hosts string topology paths get list hosts hostname hosting block string get hosts throws io exception get list names hostname port hosting block string get names throws io exception get list network topology paths hosts the last component path host string get topology paths throws io exception get start offset file associated block get offset get length block get length get corrupt flag boolean corrupt set start offset file associated block set offset offset set length block set length length set corrupt flag set corrupt boolean corrupt set hosts hosting block set hosts string hosts throws io exception set names host port hosting block set names string names throws io exception set network topology paths hosts set topology paths string topology paths throws io exception implement write writable write data output throws io exception implement read fields writable read fields data input throws io exception string string
21	common\src\java\org\apache\hadoop\fs\BufferedFSInputStream.java	unrelated	package org apache hadoop fs a optimizes reading fs input stream bufferring buffered fs input stream extends buffered input stream implements seekable positioned readable buffered fs input stream fs input stream size get pos throws io exception skip n throws io exception seek pos throws io exception boolean seek to new source target pos throws io exception read position byte buffer offset length throws io exception read fully position byte buffer offset length throws io exception read fully position byte buffer throws io exception
22	common\src\java\org\apache\hadoop\fs\ChecksumException.java	unrelated	package org apache hadoop fs thrown checksum errors checksum exception extends io exception serial version uid l pos checksum exception string description pos get pos
23	common\src\java\org\apache\hadoop\fs\ChecksumFileSystem.java	unrelated	package org apache hadoop fs abstract checksumed file system it provide basice implementation checksumed file system creates checksum file raw file it generates verifies checksums client side checksum file system extends filter file system byte checksum version new byte c r c bytes per checksum boolean verify checksum true get approx chk sum length size return checksum fs output summer chksum as fraction size checksum file system file system fs super fs set conf configuration conf super set conf conf conf null set whether verify checksum set verify checksum boolean verify checksum verify checksum verify checksum get raw file system file system get raw file system return fs return name checksum file associated file path get checksum file path file return new path file get parent file get name crc return true iff file checksum file name boolean checksum file path file string name file get name return name starts with name ends with crc return length checksum file given size actual file get checksum file length path file file size return get checksum length file size get bytes per sum return bytes per checksum get bytes per sum return bytes per checksum get sum buffer size bytes per sum buffer size default buffer size get conf get int proportional buffer size buffer size bytes per sum return math max bytes per sum for open fs input stream it verifies data matches checksums checksum fs input checker extends fs input checker log log checksum file system fs fs data input stream datas fs data input stream sums header length bytes per sum file len l checksum fs input checker checksum file system fs path file checksum fs input checker checksum file system fs path file buffer size get checksum file pos data pos protected get chunk position data pos available throws io exception read position byte b len close throws io exception boolean seek to new source target pos throws io exception protected read chunk pos byte buf offset len return file length get file length throws io exception skips discards code n code bytes data input stream the code skip code method skips smaller number bytes reaching end file code n code bytes skipped the actual number bytes skipped returned if code n code negative bytes skipped checksum exception chunk skip corrupted synchronized skip n throws io exception seek given position stream the next read position p this method allow seek past end file this produces io exception checksum exception chunk seek corrupted synchronized seek pos throws io exception opens fs data input stream indicated path fs data input stream open path f buffer size throws io exception return new fs data input stream inherit doc fs data output stream append path f buffer size throw new io exception not supported calculated length checksum file bytes get checksum length size bytes per sum checksum length equal size passed divided bytes per sum bytes written beginning checksum file return size bytes per sum bytes per sum this provides output stream checksummed file it generates checksums data checksum fs output summer extends fs
24	common\src\java\org\apache\hadoop\fs\ChecksumFs.java	unrelated	package org apache hadoop fs abstract checksumed fs it provide basic implementation checksumed fs creates checksum file raw file it generates verifies checksums client side checksum fs extends filter fs byte checksum version new byte c r c default bytes per checksum boolean verify checksum true get approx chk sum length size return checksum fs output summer chksum as fraction size checksum fs abstract file system fs throws io exception uri syntax exception super fs default bytes per checksum set whether verify checksum set verify checksum boolean verify checksum verify checksum verify checksum get raw file system abstract file system get raw fs return get my fs return name checksum file associated file path get checksum file path file return new path file get parent file get name crc return true iff file checksum file name boolean checksum file path file string name file get name return name starts with name ends with crc return length checksum file given size actual file get checksum file length path file file size return get checksum length file size get bytes per sum return bytes per checksum get bytes per sum return default bytes per checksum get sum buffer size bytes per sum buffer size throws io exception default buffer size get my fs get server defaults get file buffer size proportional buffer size buffer size bytes per sum return math max bytes per sum for open fs input stream it verifies data matches checksums checksum fs input checker extends fs input checker log log header length checksum fs fs fs data input stream datas fs data input stream sums bytes per sum file len l checksum fs input checker checksum fs fs path file checksum fs input checker checksum fs fs path file buffer size get checksum file pos data pos protected get chunk position data pos available throws io exception read position byte b len close throws io exception boolean seek to new source target pos throws io exception protected read chunk pos byte buf offset len return file length get file length throws io exception unresolved link exception skips discards code n code bytes data input stream the code skip code method skips smaller number bytes reaching end file code n code bytes skipped the actual number bytes skipped returned if code n code negative bytes skipped checksum exception chunk skip corrupted synchronized skip n throws io exception seek given position stream the next read position p this method allow seek past end file this produces io exception checksum exception chunk seek corrupted synchronized seek pos throws io exception opens fs data input stream indicated path fs data input stream open path f buffer size throws io exception unresolved link exception return new fs data input stream calculated length checksum file bytes get checksum length size bytes per sum checksum length equal size passed divided bytes per sum bytes written beginning checksum file return size bytes per sum bytes per sum this provides output stream checksummed file it generates checksums data checksum fs output summer extends fs output summer fs data output
25	common\src\java\org\apache\hadoop\fs\CommonConfigurationKeys.java	unrelated	package org apache hadoop fs this contains constants configuration keys used common code it inherits publicly documented configuration keys adds unsupported keys common configuration keys extends common configuration keys public default location user home directories string fs home dir key fs home dir default value fs home dir key string fs home dir default user default umask files created hdfs string fs permissions umask key default value fs permissions umask key fs permissions umask default string fs client buffer dir key how often rpc client send pings rpc server string ipc ping interval key ipc ping interval default value ipc ping interval key ipc ping interval default enables pings rpc client server string ipc client ping key ipc client ping default value ipc client ping key boolean ipc client ping default true responses larger logged string ipc server rpc max response size key default value ipc server rpc max response size key ipc server rpc max response size default number threads rpc server reading socket string ipc server rpc read threads key default value ipc server rpc read threads key ipc server rpc read threads default how many calls per handler allowed queue string ipc server handler queue size key default value ipc server handler queue size key ipc server handler queue size default internal buffer size lzo compressor decompressors string io compression codec lzo buffersize key default value io compression codec lzo buffersize key io compression codec lzo buffersize default this specifying implementation mappings string net topology configured node mapping key internal buffer size snappy compressor decompressors string io compression codec snappy buffersize key default value io compression codec snappy buffersize key io compression codec snappy buffersize default
26	common\src\java\org\apache\hadoop\fs\CommonConfigurationKeysPublic.java	unrelated	package org apache hadoop fs this contains constants configuration keys used common code it includes publicly documented configuration keys in general used directly use common configuration keys instead common configuration keys public the keys see href doc root core default html core default xml string io native lib available key default value io native lib available key boolean io native lib available default true see href doc root core default html core default xml string net topology script number args key default value net topology script number args key net topology script number args default fs keys see href doc root core default html core default xml string fs default name key fs default fs default value fs default name key string fs default name default file see href doc root core default html core default xml string fs df interval key fs df interval default value fs df interval key fs df interval default defaults specified following keys see href doc root core default html core default xml string net topology script file name key see href doc root core default html core default xml string net topology node switch mapping impl key see href doc root core default html core default xml string fs trash checkpoint interval key default value fs trash checkpoint interval key fs trash checkpoint interval default tbd code still using hardcoded values e g fs automatic close instead constant e g fs automatic close key not used anywhere looks like default value fs local block size fs local block size default see href doc root core default html core default xml string fs automatic close key fs automatic close default value fs automatic close key boolean fs automatic close default true see href doc root core default html core default xml string fs file impl key fs file impl see href doc root core default html core default xml string fs ftp host key fs ftp host see href doc root core default html core default xml string fs ftp host port key fs ftp host port see href doc root core default html core default xml string fs trash interval key fs trash interval default value fs trash interval key fs trash interval default see href doc root core default html core default xml string io mapfile bloom size key default value io mapfile bloom size key io mapfile bloom size default see href doc root core default html core default xml string io mapfile bloom error rate key default value io mapfile bloom error rate key io mapfile bloom error rate default f codec implements lzo compression algorithm string io compression codec lzo class key see href doc root core default html core default xml string io map index interval key default value io map index interval default io map index interval default see href doc root core default html core default xml string io map index skip key io map index skip default value io map index skip key io map index skip default see href doc root core default html core default
27	common\src\java\org\apache\hadoop\fs\ContentSummary.java	unrelated	package org apache hadoop fs store summary content directory file content summary implements writable length file count directory count quota space consumed space quota constructor content summary constructor content summary length file count directory count constructor content summary get length return length get directory count return directory count get file count return file count return directory quota get quota return quota retuns disk space consumed get space consumed return space consumed returns disk space quota get space quota return space quota inherit doc write data output throws io exception inherit doc read fields data input throws io exception output format dir count file count content size file name string string format output format quota remaining quata space quota space quota rem dir count file count content size file name string quota string format string space quota string format the header string header string format string quota header string format return header output q option false output directory count file count content size q option true output quota remaining quota well string get header boolean q option inherit doc string string return representation object output format q option false output directory count file count content size q option true output quota remaining quota well string string boolean q option
28	common\src\java\org\apache\hadoop\fs\CreateFlag.java	unrelated	package org apache hadoop fs create flag specifies file create semantic users combine flags like br code enum set create flag create create flag append code p use create flag follows ol li create create file exist else throw file already exists li li append append file exists else throw file not found exception li li overwrite truncate file exists else throw file not found exception li li create append create file exist else append existing file li li create overwrite create file exist else overwrite existing file li ol following combination valid result link hadoop illegal argument exception ol li append overwrite li li create append overwrite li ol enum create flag create file see javadoc description already exists create short x truncate overwrite file same posix o trunc see javadoc description overwrite short x append file see javadoc description append short x short mode create flag short mode short get mode validate create flag throw exception invalid validate enum set create flag flag validate create flag create operation validate object path boolean path exists
29	common\src\java\org\apache\hadoop\fs\DelegateToFileSystem.java	unrelated	package org apache hadoop fs implementation abstract file system based existing implementation link file system delegate to file system extends abstract file system protected file system fs impl protected delegate to file system uri uri file system fs impl path get initial working directory fs data output stream create internal path f boolean delete path f boolean recursive throws io exception block location get file block locations path f start len file checksum get file checksum path f throws io exception file status get file status path f throws io exception file status get file link status path f throws io exception fs status get fs status throws io exception fs server defaults get server defaults throws io exception get uri default port file status list status path f throws io exception mkdir path dir fs permission permission boolean create parent fs data input stream open path f buffer size throws io exception rename internal path src path dst throws io exception set owner path f string username string groupname set permission path f fs permission permission boolean set replication path f short replication set times path f mtime atime throws io exception set verify checksum boolean verify checksum throws io exception boolean supports symlinks create symlink path target path link boolean create parent path get link target path f throws io exception string get canonical service name list token get delegation tokens string renewer throws io exception
30	common\src\java\org\apache\hadoop\fs\DF.java	unrelated	package org apache hadoop fs filesystem disk space usage statistics uses unix df program get mount points java io file space utilization tested linux free bsd cygwin df extends shell default df refresh interval df interval default string dir path file dir file string filesystem string mount enum os type string os name system get property os name os type os type get os type os name protected os type get os type string os name df file path configuration conf throws io exception df file path df interval throws io exception protected os type get os type accessors string get dir path string get filesystem throws io exception get capacity get used get available get percent used string get mount throws io exception string string protected string get exec string protected parse exec result buffered reader lines throws io exception main string args throws exception
31	common\src\java\org\apache\hadoop\fs\DU.java	unrelated	package org apache hadoop fs filesystem disk space usage statistics uses unix du program du extends shell string dir path atomic long used new atomic long volatile boolean run true thread refresh used io exception du exception null refresh interval keeps track disk usage du file path interval throws io exception super set shell interval always run command use one set thread sleep interval refresh interval interval dir path path get canonical path populate used variable run keeps track disk usage du file path configuration conf throws io exception path l minutes default refresh interval this thread refreshes used variable future improvements could permanently run thread instead run get used called du refresh thread implements runnable run decrease much disk space use dec dfs used value used add and get value increase much disk space use inc dfs used value used add and get value get used throws io exception updating thread started update demand refresh used null else return used value string get dir path return dir path start disk usage checking thread start start thread interval sane refresh interval shut refreshing thread shutdown run false refresh used null string string return protected string get exec string return new string du sk dir path protected parse exec result buffered reader lines throws io exception string line lines read line line null string tokens line split tokens length used set long parse long tokens main string args throws exception string path args length system println new du new file path new configuration string
32	common\src\java\org\apache\hadoop\fs\FileAlreadyExistsException.java	unrelated	package org apache hadoop fs used target file already exists operation configured overwritten file already exists exception file already exists exception file already exists exception string msg
33	common\src\java\org\apache\hadoop\fs\FileChecksum.java	unrelated	package org apache hadoop fs an representing file checksums files file checksum implements writable the checksum algorithm name string get algorithm name the length checksum bytes get length the value checksum bytes byte get bytes return true algorithms values boolean equals object inherit doc hash code
34	common\src\java\org\apache\hadoop\fs\FileContext.java	unrelated	package org apache hadoop fs the file context provides application writer using hadoop file system it provides set methods usual operation create open list etc p b path names b p the hadoop file system supports uri name space uri names it offers forest file systems referenced using fully qualified ur is two common hadoop file systems implementations ul li local file system file path li hdfs file system hdfs nn address nn port path ul while uri names flexible requires knowing name address server for convenience one often wants access default system one environment without knowing name address this additional benefit allows one change one default fs e g admin moves application cluster cluster p to facilitate hadoop supports notion default file system the user set default file system although typically set environment via default config a default file system implies default scheme authority slash relative names bar resolved relative default fs similarly user also working directory relative names e names starting slash while working directory generally default fs wd different fs p hence hadoop path names one ul li fully qualified uri scheme authority path li slash relative names path relative default file system li wd relative names path relative working dir ul relative paths scheme scheme foo bar illegal p b the role file context configuration defaults b p the file context provides file namespace context resolving file names also contains umask permissions in sense like per process file related state unix system these two properties ul li default file system e slash li umask ul general obtained default configuration file environment see link configuration no configuration parameters obtained default config far file context layer concerned all file system instances e deployments file systems default properties call server side ss defaults operation like create allow one select many properties either pass explicit parameters use ss properties p the file system related ss defaults ul li home directory default user user name li initial wd local fs li replication factor li block size li buffer size li bytes per checksum used ul p b usage model file context b p example use default config read hadoop config core xml unspecified values come core defaults xml release jar ul li f context file context get file context uses default config default fs li f context create path li f context set working dir path li f context open path ul example get file context specific uri default fs ul li f context file context get file context uri li f context create path ul example file context local file system default ul li f context file context get local fs file context li f context create path li ul example use specific config ignoring hadoop config generally need use config unless ul li config x config some one passed to you li f context get file context config x config x changed passed li f context create path li ul file context log log log factory get log file context fs permission default perm fs permission get default map file context
35	common\src\java\org\apache\hadoop\fs\FileStatus.java	unrelated	package org apache hadoop fs interface represents client side information file file status implements writable comparable path path length boolean isdir short block replication blocksize modification time access time fs permission permission string owner string group path symlink file status false null null null null we deprecate soon file status length boolean isdir block replication constructor file systems symbolic links supported file status length boolean isdir file status length boolean isdir get length file bytes get len is file boolean file is directory boolean directory old instead use explicit link file status file link file status directory link file status symlink link file status directory link file status symlink instead boolean dir is symbolic link boolean symlink get block size file get block size get replication factor file short get replication get modification time file get modification time get access time file get access time get fs permission associated file permissions could determined default permissions equivalent rwxrwxrwx returned fs permission get permission get owner file notion owner file filesystem could determined rare string get owner get group associated file notion group file filesystem could determined rare string get group path get path set path path p these provided values could loaded lazily filesystem e g local file system sets permission protected set permission fs permission permission sets owner protected set owner string owner sets group protected set group string group path get symlink throws io exception set symlink path p writable write data output throws io exception read fields data input throws io exception compare object another object less equal greater specified object type file status compare to object compare object equal another object boolean equals object returns hash code value object defined hash code path name hash code
36	common\src\java\org\apache\hadoop\fs\FileSystem.java	unrelated	package org apache hadoop fs an base fairly generic filesystem it may implemented distributed filesystem local one reflects locally connected disk the local version exists small hadoop instances testing p all user code may potentially use hadoop distributed file system written use file system object the hadoop dfs multi machine system appears single disk it useful fault tolerance potentially large capacity p the local implementation link local file system distributed implementation distributed file system file system extends configured implements closeable string fs default name key string default fs log log log factory get log file system file system cache cache cache new cache the key instance stored cache cache key key recording statistics per file system map class extends file system statistics protected statistics statistics set path delete on exit new tree set path add file system for testing uri uri configuration conf file system get uri uri configuration conf file system get configuration conf throws io exception get default filesystem uri configuration uri get default uri configuration conf set default filesystem uri configuration set default uri configuration conf uri uri set default filesystem uri configuration set default uri configuration conf string uri called new file system instance constructed initialize uri name configuration conf throws io exception returns uri whose scheme authority identify file system uri get uri protected get default port string get canonical service name string get name return get uri string file system get named string name configuration conf update old format filesystem names back compatibility this string fix name string name local file system get local configuration conf returns file system uri scheme authority the scheme file system get uri uri configuration conf throws io exception file system new instance uri uri configuration conf returns file system uri scheme authority the scheme file system new instance uri uri configuration conf throws io exception returns unique configured filesystem implementation file system new instance configuration conf throws io exception local file system new instance local configuration conf close all throws io exception close all for ugi user group information ugi throws io exception path make qualified path path token get delegation token string renewer throws io exception list token get delegation tokens string renewer throws io exception create file provided permission fs data output stream create file system fs create directory provided permission boolean mkdirs file system fs path dir fs permission permission throws io exception file system protected file system protected check path path path block location get file block locations file status file block location get file block locations path p fs server defaults get server defaults throws io exception fs data input stream open path f buffer size fs data input stream open path f throws io exception fs data output stream create path f throws io exception fs data output stream create path f boolean overwrite fs data output stream create path f progressable progress fs data output stream create path f short replication fs data output stream create path f short replication fs data output stream create path f fs data output stream create path
